9136fe41,0,0,0,0,7,10,12,8,3,4,6,9,10,8,6,4,4,7,7,7,10,16,14,11,0,0,0,0,0,0,0,0,2,3,8,10,10,9,8,10,9,12,12,11,12,7,8,10,9,8,5,0,0,0,0,0
91389956,0,0,0,0,8,11,11,11,10,12,15,15,11,9,11,12,11,9,12,11,12,13,11,7,0,0,0,0,0,0,0,0,0,6,7,7,12,13,13,13,11,14,16,18,16,14,13,13,13,10,7,5,1,0,0,0
913a41c2,0,0,0,0,9,10,11,3,4,5,8,7,7,5,3,4,3,3,3,3,5,13,12,9,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6,9,9,9,11,12,15,18,16,10,1,0,0,0,0,0,0,0
914404b2,0,0,0,0,0,10,12,12,10,10,11,12,11,12,9,6,8,10,9,8,8,10,12,11,7,0,0,0,0,0,0,0,0,5,6,7,12,15,14,13,13,15,15,15,13,10,6,7,7,8,7,6,4,0,0,0
9145ddaf,0,0,0,0,4,4,3,3,4,3,4,3,4,3,3,3,4,3,4,3,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,11,10,7,7,5,2,2,0,0,0,0,0,0,0
914f3bfa,0,0,0,0,10,13,13,9,5,5,4,4,12,16,17,18,12,8,10,11,13,14,11,9,0,0,0,0,0,0,0,0,0,6,11,13,14,13,11,10,10,10,12,12,15,15,16,15,13,11,7,0,0,0,0,0
9154316c,0,0,0,4,6,7,8,9,9,8,7,14,16,17,19,20,20,20,19,18,16,14,11,0,0,0,0,0,0,0,0,0,5,7,9,10,12,15,16,17,18,19,20,20,19,18,16,11,10,9,7,4,0,0,0,0
91549e8c,0,0,0,0,0,0,10,10,10,8,5,7,8,9,8,9,8,7,11,20,17,11,0,0,0,0,0,0,0,0,0,0,0,4,5,5,7,8,8,8,11,12,13,12,9,11,10,10,9,7,3,3,3,0,0,0
91554319,0,0,0,0,0,0,0,0,7,11,12,12,12,10,7,7,8,9,10,10,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,10,13,14,14,14,14,14,11,5,6,4,4,0,0,0,0,0,0
915a6c9f,0,0,0,0,6,9,12,12,11,6,5,4,4,5,10,10,12,14,20,18,16,13,4,0,0,0,0,0,0,0,0,0,0,5,5,10,11,9,9,12,14,15,16,16,14,12,10,4,7,6,6,5,5,0,0,0
917610ca,0,0,0,3,3,4,4,4,4,3,4,3,3,4,6,8,11,12,11,9,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,13,14,11,10,5,5,6,6,6,5,3,0,0,0,0,0
91763f9a,0,0,0,0,10,14,15,10,6,5,3,5,7,9,10,10,7,5,6,6,10,16,14,12,0,0,0,0,0,0,0,0,0,0,4,7,10,12,13,12,13,11,11,11,12,13,13,13,11,10,2,2,0,0,0,0
9179b392,0,0,0,0,9,11,10,9,4,4,4,3,3,7,13,13,17,16,15,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,10,9,9,10,11,12,11,13,14,12,10,3,3,3,3,3,1,0,0
91843fa0,0,0,0,0,7,10,12,11,12,10,10,9,9,8,7,9,9,9,8,10,14,14,11,9,0,0,0,0,0,0,0,0,0,0,7,12,14,16,12,10,10,10,10,10,9,7,10,11,17,14,13,6,0,0,0,0
918b2164,0,0,0,0,0,3,4,4,6,6,8,9,8,8,8,10,12,10,8,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,5,8,8,11,11,13,11,7,5,5,4,6,5,5,5,4,4,4,3,2,0
918bf8e3,0,0,0,0,0,0,0,11,12,12,7,6,6,6,6,6,6,7,6,7,6,6,3,3,4,3,4,0,0,0,0,0,0,0,0,0,3,9,14,13,11,6,9,10,12,10,13,10,7,0,0,0,0,0,0,0
918c1d6a,0,0,0,0,0,0,7,9,10,11,9,9,9,8,8,4,4,4,4,4,4,5,4,4,5,5,0,0,0,0,0,0,0,0,0,4,5,6,8,10,10,10,12,13,12,14,10,8,5,0,0,0,0,0,0,0
918cd467,0,0,0,0,0,8,11,13,14,3,4,3,8,9,10,8,5,4,5,5,6,11,13,12,10,0,0,0,0,0,0,0,0,5,6,5,7,9,12,11,11,9,12,13,15,14,10,4,4,4,4,4,3,0,0,0
9193f169,0,0,0,0,0,0,8,8,10,11,10,9,8,8,7,7,8,10,10,8,3,3,4,5,5,5,0,0,0,0,0,0,0,0,0,4,7,11,13,11,9,7,7,11,20,20,18,6,3,0,0,0,0,0,0,0
9197cee2,0,3,3,4,4,4,4,4,4,4,4,9,11,12,12,14,14,14,13,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,17,18,7,6,8,10,10,10,10,9,9,8,6,4,0,0,0,0,0
91982c3c,0,0,0,0,6,8,11,13,13,8,4,5,4,4,5,4,4,5,5,9,10,13,12,10,0,0,0,0,0,0,0,0,0,0,0,4,9,10,11,13,14,15,15,16,15,14,12,5,0,0,0,0,0,0,0,0
91b13353,0,0,0,0,0,0,8,11,10,9,7,5,4,5,5,5,4,3,4,4,3,4,8,8,7,5,0,0,0,0,0,0,0,0,0,2,4,4,6,12,12,13,17,16,14,10,3,3,3,0,0,0,0,0,0,0
91b3783b,0,0,0,0,0,11,12,13,12,10,11,9,8,8,9,9,8,9,11,10,11,12,11,11,8,0,0,0,0,0,0,0,0,0,0,7,16,17,19,13,13,9,8,7,11,18,20,19,17,9,0,0,0,0,0,0
91c5d741,0,0,0,0,7,10,13,9,8,8,5,6,7,8,8,8,8,6,13,20,19,12,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,12,11,13,11,12,11,11,11,12,13,12,10,7,3,3,3,2,0,0
91c78e0b,0,0,0,0,0,0,6,8,5,6,5,3,3,2,3,6,8,7,3,2,3,3,3,3,4,4,0,0,0,0,0,0,0,0,3,4,5,2,2,6,12,11,6,3,3,3,5,9,8,5,0,0,0,0,0,0
91d9c704,0,0,0,0,5,7,7,7,7,7,7,7,8,8,7,7,7,7,8,8,8,7,7,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,19,20,20,20,20,19,3,0,0,0,0,0,0,0,0,0
91df45a7,0,0,0,0,0,0,0,5,11,17,17,16,12,7,4,5,5,5,4,4,4,4,4,4,3,3,3,0,0,0,0,0,6,7,7,7,4,4,4,4,3,4,4,10,16,18,16,13,10,0,0,0,0,0,0,0
91fa7265,0,0,0,0,11,12,16,15,8,10,14,15,14,10,9,11,13,12,10,8,12,16,14,10,0,0,0,0,0,0,0,0,1,5,11,14,16,17,16,15,13,12,11,14,14,17,16,13,14,12,5,4,0,0,0,0
9217f0e3,0,0,0,0,0,0,4,4,6,6,7,9,12,13,14,10,11,10,9,6,4,3,3,3,3,3,0,0,0,0,0,0,0,0,3,5,6,6,7,8,15,18,18,15,11,9,9,4,3,3,0,0,0,0,0,0
9218b486,0,0,0,0,0,6,9,12,13,14,15,16,12,11,11,12,12,16,18,17,16,12,7,0,0,0,0,0,0,0,0,0,0,8,10,12,14,13,12,12,11,13,13,12,9,11,13,14,14,13,10,8,7,0,0,0
92196a35,0,0,0,0,9,10,11,7,5,5,6,5,6,6,7,6,6,4,4,4,10,15,12,11,0,0,0,0,0,0,0,0,0,0,1,3,4,7,11,13,15,13,13,13,13,15,13,9,6,0,0,0,0,0,0,0
92199313,0,0,0,0,3,4,5,5,4,5,4,5,5,5,5,4,5,4,4,5,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,11,13,15,11,10,9,6,4,0,0,0,0,0,0,0,0
921edec0,0,0,3,4,5,5,4,5,4,4,4,5,11,14,16,12,13,14,14,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,10,10,8,13,14,16,14,14,13,10,10,7,7,4,2,0,0,0,0
9225176f,0,0,0,0,4,6,8,10,11,12,10,8,8,7,7,7,8,9,12,13,12,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,12,14,17,15,14,12,11,13,12,18,17,14,10,0,0,0,0,0,0,0
92274914,0,0,0,0,3,3,3,3,4,4,3,7,8,8,7,10,14,11,7,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,9,11,11,8,5,5,6,6,7,8,7,7,4,5,3,2,0,0,0
92280afa,0,0,0,0,0,0,7,8,9,8,6,8,9,9,11,11,9,7,3,3,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,5,8,11,11,8,8,7,11,18,20,18,5,0,0,0,0,0,0,0,0
922ff597,0,0,0,0,0,9,11,15,16,18,19,15,13,14,13,13,14,18,17,17,15,13,10,0,0,0,0,0,0,0,0,0,0,10,13,14,14,15,14,14,15,13,14,14,12,13,13,14,15,14,11,10,8,0,0,0
9236d2e3,0,0,0,0,3,4,4,3,3,3,3,3,4,4,4,5,5,5,4,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,20,20,16,12,3,0,0,0,0,0,0,0,0,0,0
9237c50a,0,0,0,3,7,10,8,6,4,5,11,13,11,10,7,4,4,7,9,10,13,12,10,0,0,0,0,0,0,0,0,0,0,0,4,9,11,13,12,12,11,8,8,8,8,11,17,14,12,6,0,0,0,0,0,0
923f1520,0,0,0,0,6,7,8,9,5,5,6,7,11,10,11,9,5,4,5,6,9,14,13,11,0,0,0,0,0,0,0,0,2,3,3,3,6,6,12,12,12,13,15,19,18,16,13,8,0,0,0,0,0,0,0,0
9242046d,0,0,0,0,0,0,0,6,8,10,11,11,11,13,15,15,15,10,7,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,6,9,10,10,10,4,8,8,9,14,14,13,12,4,4,4,3,4,3,2,0,0
92432680,0,0,0,0,0,0,8,11,14,12,11,9,10,11,9,7,6,6,8,7,7,6,7,8,8,7,0,0,0,0,0,0,0,0,0,0,4,8,14,18,18,17,12,14,16,14,12,7,7,6,5,0,0,0,0,0
9244ccaa,0,0,0,0,0,5,7,7,8,7,5,7,11,15,17,16,13,6,4,3,4,3,4,3,3,0,0,0,0,0,0,0,0,2,5,5,5,5,10,14,15,13,9,6,6,6,8,9,9,8,7,4,2,0,0,0
92456e4f,0,0,0,0,0,5,9,12,13,11,10,9,8,8,4,7,8,8,10,11,11,10,9,6,2,0,0,0,0,0,0,0,0,0,4,5,6,11,11,13,12,12,12,11,11,12,19,18,12,2,0,0,0,0,0,0
92498ef3,0,0,0,0,6,11,12,11,5,3,5,8,13,12,9,5,4,4,5,5,11,14,13,10,0,0,0,0,0,0,0,3,4,4,4,4,3,5,6,9,11,11,11,14,16,14,13,11,9,8,6,0,0,0,0,0
924bb837,0,0,0,0,0,16,16,14,6,6,6,8,10,10,10,3,4,4,8,9,8,11,13,12,9,0,0,0,0,0,0,5,7,7,5,6,6,6,10,10,11,11,12,13,15,16,14,14,6,5,4,0,0,0,0,0
925410ac,0,0,0,0,0,0,0,8,11,12,8,5,9,9,10,11,10,9,7,3,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,1,8,9,9,9,7,7,10,18,19,20,14,6,0,0,0,0,0,0,0,0
925bc2ee,0,0,0,0,0,0,6,11,15,13,10,7,4,6,12,9,6,3,3,3,5,5,4,10,7,7,0,0,0,0,0,0,0,0,4,7,10,12,10,10,9,12,12,11,14,11,9,4,3,3,3,2,0,0,0,0
9261b94f,0,0,0,0,6,8,10,5,4,4,5,6,8,10,11,10,7,5,6,6,10,10,8,6,0,0,0,0,0,0,0,0,0,0,0,2,4,8,10,12,11,12,13,15,16,16,14,11,1,0,0,0,0,0,0,0
926ea064,0,0,0,0,0,8,11,6,3,3,3,10,15,17,8,6,4,3,3,4,3,7,9,14,11,0,0,0,0,0,0,0,0,4,10,9,8,6,9,10,9,8,7,7,6,5,5,7,7,11,9,8,3,0,0,0
927485d4,0,0,0,0,6,8,10,9,8,9,8,7,8,8,7,7,7,7,6,7,9,12,11,8,0,0,0,0,0,0,0,0,0,0,0,11,14,15,11,11,8,8,7,8,8,7,9,12,15,11,7,0,0,0,0,0
927f226d,0,0,0,0,0,0,6,7,7,7,6,7,6,7,9,12,11,7,3,3,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,5,8,8,7,7,7,6,12,15,20,17,7,0,0,0,0,0,0,0,0,0
92826d0c,0,0,0,0,3,4,6,6,5,5,5,6,6,6,5,5,5,6,6,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,3,4,6,7,7,7,7,7,7,6,6,7,7,6,5,5,4,3,0,0,0,0
928bba67,0,0,0,0,0,0,7,9,8,10,8,7,9,11,9,8,6,4,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,2,7,8,9,7,7,7,17,16,17,12,7,5,1,0,0,0,0,0,0,0
9293ae4f,0,0,0,0,0,10,11,12,12,13,11,10,9,10,8,8,8,8,9,8,9,10,15,13,11,0,0,0,0,0,0,0,0,7,13,15,15,12,12,10,9,8,6,4,6,7,9,11,15,16,14,10,6,0,0,0
9297a1d2,0,0,0,0,0,11,12,13,11,9,8,9,8,6,7,9,7,6,5,12,14,15,16,11,8,0,0,0,0,0,0,0,0,0,0,8,16,18,18,13,12,12,11,12,14,14,14,14,12,6,3,0,0,0,0,0
92987e77,0,0,0,0,0,1,5,10,14,15,16,15,10,4,5,5,4,6,8,8,9,9,9,7,5,0,0,0,0,0,0,0,0,0,6,7,6,8,14,17,18,19,11,6,6,6,5,6,6,6,5,5,5,3,0,0
929b189b,0,0,0,0,0,0,9,11,13,11,5,8,10,18,18,15,5,5,5,5,5,6,5,5,5,3,0,0,0,0,0,0,2,0,4,6,7,8,9,10,12,12,13,12,13,13,13,10,9,6,4,4,0,0,0,0
92a12292,0,0,0,0,0,7,8,10,8,8,7,10,17,17,15,10,6,7,8,8,7,7,7,6,3,0,0,0,0,0,0,0,0,5,9,9,10,7,7,7,8,12,16,16,16,13,13,11,10,4,3,0,0,0,0,0
92ae1a26,0,0,0,0,0,0,5,9,11,13,15,15,14,12,10,6,5,5,5,6,5,5,6,5,4,4,0,0,0,0,0,0,0,0,4,5,6,7,11,15,15,16,15,15,13,11,10,8,6,3,0,0,0,0,0,0
92b50ff6,0,0,0,0,0,6,7,7,7,7,8,8,8,10,14,14,12,3,3,4,4,3,3,4,4,0,0,0,0,0,0,0,0,4,11,12,12,10,3,3,3,2,3,3,9,20,20,19,2,0,0,0,0,0,0,0
92b7800b,0,0,0,0,8,10,10,11,12,10,8,7,9,11,12,12,9,7,10,13,15,14,14,12,0,0,0,0,0,0,0,0,0,0,2,8,9,12,16,17,15,17,18,19,20,20,17,10,8,6,0,0,0,0,0,0
92bcbb8a,0,0,0,0,0,9,11,11,10,8,9,12,11,10,8,6,7,8,8,6,6,7,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,15,18,20,15,12,13,15,17,17,14,7,4,3,3,0,0,0,0,0
92cd50cd,0,0,0,0,0,12,13,9,3,3,3,3,3,3,3,4,17,16,5,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,2,5,8,10,11,9,8,7,8,10,10,9,8,5,2,0,0,0,0,0,0
92d7a8a8,0,0,0,0,8,10,11,11,9,8,10,9,9,9,9,6,5,5,5,12,12,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,7,10,16,16,15,15,17,20,20,19,16,7,0,0,0,0,0,0,0,0
92ddd62e,0,0,0,0,8,10,14,11,9,11,9,10,10,11,13,10,9,7,8,9,9,11,10,9,0,0,0,0,0,0,0,0,0,0,6,6,10,13,16,15,14,14,13,14,14,14,12,10,10,7,6,4,0,0,0,0
92e133ca,0,0,0,0,0,0,0,5,13,13,13,6,7,8,7,7,4,5,4,4,5,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,6,14,16,12,11,10,9,9,9,8,7,6,4,3,0,0,0,0,0
92e709a7,0,0,0,0,6,7,10,10,11,12,10,8,7,5,6,6,5,6,11,13,13,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,16,16,19,18,18,18,14,12,11,4,0,0,0,0,0,0,0
92e8a855,0,0,0,0,0,9,12,14,12,9,6,4,5,8,11,13,14,8,5,6,11,13,10,8,3,0,0,0,0,0,0,3,4,4,5,4,3,9,12,13,13,15,16,15,15,15,9,8,7,7,4,0,0,0,0,0
92efada8,0,0,0,0,0,3,5,5,4,5,5,5,7,9,10,13,12,9,5,4,4,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,3,4,9,11,13,14,14,12,10,10,8,6,4,3,0,0,0,0,0,0
92f1e39e,0,0,0,0,5,5,8,11,13,13,13,11,12,11,10,11,11,11,12,13,15,12,12,7,0,0,0,0,0,0,0,0,0,0,2,7,11,16,17,20,17,13,13,13,10,13,17,14,14,11,6,2,0,0,0,0
92f907c9,0,0,0,0,0,6,6,6,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,9,10,9,9,12,10,8,6,4,3,0,0,0,0,0,0,0
930ac669,0,0,0,6,7,8,4,3,3,3,3,3,3,3,9,10,12,11,9,11,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,10,9,10,12,12,15,12,12,5,4,2,0,0,0,0,0,0
931415ed,0,0,0,0,0,0,11,15,17,9,10,14,17,11,11,10,10,8,9,9,8,8,7,11,9,7,0,0,0,0,0,3,5,7,7,7,7,9,13,15,16,13,13,12,13,15,14,17,14,8,3,0,0,0,0,0
9320405d,0,0,0,0,9,10,12,12,7,9,8,6,5,6,6,6,9,8,7,9,10,12,11,8,0,0,0,0,0,0,0,0,0,0,3,8,8,13,9,9,13,14,12,11,9,8,9,8,14,12,10,0,0,0,0,0
9320fe6a,0,0,0,0,0,0,5,12,12,11,4,4,4,3,4,4,5,4,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,3,3,3,3,3,6,14,15,20,16,11,6,0,0,0,0,0,0,0,0,0
93212b9c,0,0,0,0,8,11,13,13,14,10,7,8,4,4,4,5,5,6,10,17,17,17,17,13,0,0,0,0,0,0,0,0,0,0,2,6,11,13,12,13,13,14,16,18,20,16,13,11,5,5,6,5,4,0,0,0
9323b1e0,0,0,0,0,0,4,7,9,10,8,6,4,4,4,4,4,3,8,10,9,6,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,11,11,16,20,19,14,9,0,0,0,0,0,0,0,0,0
9333c449,0,0,0,0,0,0,0,6,12,16,16,11,4,4,4,5,4,5,4,4,4,4,4,4,3,3,3,0,0,0,0,0,0,3,3,3,3,4,4,9,11,13,12,13,11,11,9,6,5,0,0,0,0,0,0,0
9334981c,0,0,0,0,0,4,8,8,9,10,10,8,8,7,7,9,9,13,14,12,6,4,4,4,4,0,0,0,0,0,0,0,0,0,4,10,12,12,8,8,6,8,6,6,14,17,17,15,11,4,0,0,0,0,0,0
9335ec34,0,0,0,0,5,7,5,6,4,4,5,7,7,4,3,5,6,5,5,5,6,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,13,14,13,15,15,6,5,2,2,0,0,0,0,0,0,0
933970d6,0,0,0,6,7,8,9,9,10,8,8,7,7,4,4,4,4,10,10,13,17,16,11,0,0,0,0,0,0,0,0,0,2,4,6,10,10,10,8,9,10,13,11,11,11,11,11,11,10,10,4,0,0,0,0,0
934dbaf9,0,0,0,0,5,7,9,9,8,9,10,9,9,8,4,4,3,5,6,10,13,12,10,6,0,0,0,0,0,0,0,0,0,0,0,0,8,14,15,11,9,10,14,13,12,12,13,11,8,6,0,0,0,0,0,0
935469b9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,20,17,0,0,0,0,0,0,0,0,0,0,0,0
93550366,0,0,0,2,2,3,2,3,2,7,8,8,8,5,6,8,7,7,7,7,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,6,12,14,12,8,7,6,5,8,9,2,0,0,0,0,0,0
935b18f6,0,0,0,0,0,2,3,3,4,3,4,3,3,4,3,3,3,2,2,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,12,9,8,6,4,0,0,0,0,0,0,0,0,0
935be8d5,0,0,0,0,0,13,14,10,3,3,3,3,8,11,12,7,4,5,4,2,4,4,9,14,13,0,0,0,0,0,0,0,0,0,3,11,11,12,11,9,9,9,8,8,7,8,8,8,6,7,8,3,0,0,0,0
93619faf,0,0,0,0,0,12,14,15,16,12,13,13,9,8,10,9,10,9,8,11,10,15,13,13,10,0,0,0,0,0,0,0,0,10,13,15,15,11,10,10,10,11,12,13,9,11,10,12,11,15,12,12,8,0,0,0
936a3145,0,0,0,0,0,0,7,10,10,14,12,10,10,10,13,12,10,9,6,5,4,5,4,4,6,5,0,0,0,0,0,0,0,0,3,6,8,11,13,17,15,15,13,13,10,12,9,5,6,4,4,2,0,0,0,0
936c8580,0,0,0,0,0,7,9,10,11,8,8,8,6,7,9,5,5,4,4,4,6,7,9,14,11,0,0,0,0,0,0,1,2,2,2,2,6,8,10,11,10,13,13,16,14,15,13,10,4,0,0,0,0,0,0,0
937c0814,0,0,0,0,3,4,4,4,4,4,5,4,4,5,4,5,5,5,4,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,14,18,14,10,6,0,0,0,0,0,0,0,0,0,0
93828938,0,0,0,8,9,10,10,7,6,6,5,6,7,7,13,14,16,17,18,18,16,13,9,0,0,0,0,0,0,0,0,5,7,7,8,8,9,8,8,7,11,10,10,12,16,19,20,20,15,9,6,0,0,0,0,0
938971a2,0,0,0,5,6,6,7,7,6,6,6,6,10,14,16,16,16,15,15,14,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,19,19,20,20,14,10,10,9,9,9,9,8,8,4,0,0,0,0
938f30a1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,20,4,0,0,0,0,0,0,0,0,0,0,0
939322d0,0,0,0,0,0,4,4,5,5,5,6,6,5,6,5,5,6,5,5,5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,12,15,11,12,10,9,7,2,0,0,0,0,0,0,0,0
93ada5d0,0,0,0,0,6,9,9,9,10,8,4,4,3,4,8,9,10,8,9,11,14,13,5,4,0,0,0,0,0,0,0,0,0,0,1,9,11,11,11,11,11,12,11,9,11,12,14,12,9,2,0,0,0,0,0,0
93b2e94f,0,0,4,5,6,6,6,5,6,5,6,11,15,16,17,16,15,17,16,14,13,10,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,12,14,15,17,18,19,16,14,13,12,9,8,8,6,4,0,0,0,0
93b2eb8f,0,0,0,0,0,10,12,14,10,8,6,4,5,6,6,6,6,5,4,3,3,8,13,11,8,0,0,0,0,0,0,0,0,0,0,2,4,5,13,15,13,11,11,10,12,14,14,11,9,2,2,0,0,0,0,0
93c15ba7,0,0,0,0,0,3,5,7,8,7,7,7,6,7,6,6,10,8,5,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,6,9,10,13,14,13,6,6,6,7,7,7,5,3,0,0,0,0,0
93e57989,0,0,0,0,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,20,12,0,0,0,0,0,0,0,0,0,0,0
93eb43f0,0,0,0,0,0,0,0,6,10,14,12,7,5,4,5,3,3,7,8,10,10,8,4,0,0,0,0,0,0,0,0,0,0,5,6,4,3,3,5,7,10,12,12,10,10,8,3,3,3,3,3,3,3,0,0,0
93ece79d,0,0,0,0,0,9,15,16,12,10,10,9,6,6,7,9,10,11,9,8,9,10,13,11,9,0,0,0,0,0,0,0,0,0,0,2,14,15,19,20,16,15,15,16,17,16,12,10,7,3,2,0,0,0,0,0
940d83c7,0,0,0,0,0,0,8,9,10,11,9,9,9,9,9,11,13,12,10,5,5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,8,10,12,10,9,9,8,16,18,20,20,13,2,0,0,0,0,0,0,0
9415f389,0,0,0,0,0,0,8,11,12,9,9,9,11,11,14,13,12,8,5,4,5,5,5,5,4,4,0,0,0,0,0,0,0,0,0,5,6,10,13,14,15,13,13,13,12,10,9,10,9,7,5,0,0,0,0,0
9417b639,0,0,0,0,0,0,5,8,8,9,8,7,11,15,16,14,10,7,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,2,6,8,10,10,9,8,8,5,4,13,12,14,16,14,9,4,0,0,0,0,0,0
9418949b,0,0,0,0,0,0,5,9,10,8,9,9,7,9,11,9,7,3,4,3,4,4,4,5,4,3,0,0,0,0,0,0,0,0,0,0,4,9,11,12,12,13,11,10,10,10,9,8,6,2,0,0,0,0,0,0
941d27fa,0,0,0,0,0,0,7,10,14,14,12,9,5,6,7,6,6,6,6,6,7,7,7,6,5,3,0,0,0,0,0,0,0,0,3,5,10,10,10,11,10,11,12,10,10,12,11,10,8,6,0,0,0,0,0,0
943277d0,0,0,0,0,6,8,8,7,4,5,5,5,5,5,8,11,11,11,10,10,10,6,6,5,0,0,0,0,0,0,0,0,0,0,0,4,6,9,10,10,10,11,18,18,19,17,9,3,2,0,0,0,0,0,0,0
943e26f1,0,0,0,0,0,0,0,7,7,8,9,13,15,14,12,9,9,14,19,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,11,10,10,9,9,9,8,6,7,8,7,8,7,7,6,6,5,0,0
943f72ab,0,0,0,0,0,0,0,8,14,14,14,11,6,6,6,6,7,6,6,6,5,6,5,5,4,3,2,0,0,0,0,0,0,0,3,6,7,10,10,10,10,9,10,9,9,9,10,9,8,6,5,0,0,0,0,0
944c25cb,0,0,0,0,0,5,8,9,6,6,6,5,7,8,8,9,9,5,5,5,6,6,7,9,6,0,0,0,0,0,0,0,0,0,0,4,6,8,11,13,12,9,8,11,12,14,16,8,3,0,0,0,0,0,0,0
9451cf27,0,0,0,0,4,7,10,11,13,13,13,12,10,9,8,8,8,9,9,12,14,12,9,6,0,0,0,0,0,0,0,0,0,0,0,9,12,15,18,14,13,13,13,12,9,10,12,16,14,12,5,0,0,0,0,0
945cfca1,0,0,0,0,7,8,13,15,14,14,14,14,14,14,13,11,13,14,17,16,14,14,11,7,0,0,0,0,0,0,0,0,0,10,13,15,15,16,14,13,14,13,12,12,12,12,12,11,13,13,14,13,10,0,0,0
9461e103,0,0,6,11,10,9,5,5,5,5,5,6,6,7,8,8,6,10,15,20,17,12,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,7,9,9,11,11,14,19,18,14,14,14,3,4,3,3,1,0,0,0
9471fe0c,0,0,0,8,12,12,10,7,4,4,4,5,5,12,14,16,14,15,16,18,17,14,7,0,0,0,0,0,0,0,0,5,6,7,8,12,11,12,11,11,10,9,10,10,13,17,17,18,18,6,3,0,0,0,0,0
947769c2,0,0,0,0,6,8,8,9,7,7,8,7,6,6,5,5,6,6,7,6,8,9,12,9,0,0,0,0,0,0,0,0,0,0,6,11,13,9,8,8,9,8,7,7,7,6,7,9,10,11,9,0,0,0,0,0
947bf963,0,0,0,0,11,13,15,10,8,4,5,5,5,4,5,13,13,13,12,13,17,17,15,9,0,0,0,0,0,0,0,0,0,3,4,12,13,13,11,11,11,12,11,11,13,17,18,17,12,8,4,4,2,0,0,0
947e32fe,0,0,0,0,4,9,11,13,14,14,14,14,13,13,16,16,13,12,11,15,14,14,12,10,0,0,0,0,0,0,0,0,8,10,11,13,13,14,13,14,14,14,13,13,16,15,14,16,13,12,11,5,0,0,0,0
